Seed,Fold,Baseline,Topk,Explainer,Lambda_1,Lambda_2,Accuracy,Comprehensiveness,Cross Entropy,Log Odds,Sufficiency
42,0,Zeros,0.6,extremal_mask,10.0,1.0,0.943,0.04982,0.2408,-0.152,-0.019
42,1,Average,0.1,extremal_mask,10.0,1.0,0.9941,0.001846,0.09745,-0.003141,0.002123
42,1,Average,0.2,extremal_mask,10.0,1.0,0.9924,0.002921,0.09872,-0.004413,0.0005796
42,1,Average,0.3,extremal_mask,10.0,1.0,0.99,0.004212,0.1005,-0.006242,-0.0007465
42,1,Average,0.4,extremal_mask,10.0,1.0,0.988,0.00502,0.1019,-0.007573,-0.0015
42,1,Average,0.5,extremal_mask,10.0,1.0,0.987,0.005212,0.1024,-0.008104,-0.001543
42,1,Average,0.6,extremal_mask,10.0,1.0,0.987,0.00526,0.1027,-0.008372,-0.001413
42,1,Zeros,0.1,extremal_mask,10.0,1.0,0.9709,0.02073,0.138,-0.04372,-0.01479
42,1,Zeros,0.2,extremal_mask,10.0,1.0,0.9648,0.03477,0.1626,-0.06827,-0.022
42,1,Zeros,0.3,extremal_mask,10.0,1.0,0.9619,0.04798,0.1869,-0.09258,-0.02665
42,1,Zeros,0.4,extremal_mask,10.0,1.0,0.9591,0.0542,0.2033,-0.109,-0.02576
42,1,Zeros,0.5,extremal_mask,10.0,1.0,0.9598,0.054,0.21,-0.1157,-0.0216
42,1,Zeros,0.6,extremal_mask,10.0,1.0,0.9615,0.05014,0.2068,-0.1125,-0.0158
42,2,Average,0.1,extremal_mask,10.0,1.0,0.9891,0.003343,0.09819,-0.007411,0.0002246
42,2,Average,0.2,extremal_mask,10.0,1.0,0.9876,0.004011,0.09903,-0.008248,-0.0007201
42,2,Average,0.3,extremal_mask,10.0,1.0,0.9867,0.004897,0.1003,-0.009483,-0.001625
42,2,Average,0.4,extremal_mask,10.0,1.0,0.9859,0.005833,0.1018,-0.01106,-0.002479
42,2,Average,0.5,extremal_mask,10.0,1.0,0.9852,0.006065,0.1023,-0.01157,-0.002567
42,2,Average,0.6,extremal_mask,10.0,1.0,0.9854,0.005982,0.1023,-0.01152,-0.00239
42,2,Zeros,0.1,extremal_mask,10.0,1.0,0.9696,0.02099,0.1439,-0.05313,-0.02291
42,2,Zeros,0.2,extremal_mask,10.0,1.0,0.9659,0.02653,0.1573,-0.0665,-0.02433
42,2,Zeros,0.3,extremal_mask,10.0,1.0,0.9661,0.03271,0.1709,-0.08012,-0.02644
42,2,Zeros,0.4,extremal_mask,10.0,1.0,0.9661,0.03451,0.179,-0.08827,-0.02536
42,2,Zeros,0.5,extremal_mask,10.0,1.0,0.9669,0.03222,0.1814,-0.0906,-0.02211
42,2,Zeros,0.6,extremal_mask,10.0,1.0,0.9667,0.02841,0.1782,-0.08739,-0.01718
42,3,Average,0.1,extremal_mask,10.0,1.0,0.9865,0.005181,0.1105,-0.009629,-0.00166
42,3,Average,0.2,extremal_mask,10.0,1.0,0.9848,0.006021,0.1117,-0.01081,-0.002513
42,3,Average,0.3,extremal_mask,10.0,1.0,0.9848,0.007058,0.1132,-0.01228,-0.003491
42,3,Average,0.4,extremal_mask,10.0,1.0,0.983,0.007401,0.1137,-0.01287,-0.003673
42,3,Average,0.5,extremal_mask,10.0,1.0,0.9824,0.007393,0.114,-0.01316,-0.003523
42,3,Average,0.6,extremal_mask,10.0,1.0,0.9819,0.007053,0.1136,-0.01276,-0.00306
42,3,Zeros,0.1,extremal_mask,10.0,1.0,0.95,0.03777,0.1892,-0.08832,-0.03071
42,3,Zeros,0.2,extremal_mask,10.0,1.0,0.9489,0.04746,0.2103,-0.1095,-0.03392
42,3,Zeros,0.3,extremal_mask,10.0,1.0,0.95,0.05575,0.2308,-0.13,-0.03643
42,3,Zeros,0.4,extremal_mask,10.0,1.0,0.9498,0.0572,0.2417,-0.1409,-0.03454
42,3,Zeros,0.5,extremal_mask,10.0,1.0,0.9511,0.05446,0.2455,-0.1447,-0.03094
42,3,Zeros,0.6,extremal_mask,10.0,1.0,0.953,0.04891,0.2422,-0.1414,-0.02553
42,4,Average,0.1,extremal_mask,10.0,1.0,0.983,0.00459,0.116,-0.00922,-0.001149
42,4,Average,0.2,extremal_mask,10.0,1.0,0.9815,0.005297,0.117,-0.01021,-0.002087
42,4,Average,0.3,extremal_mask,10.0,1.0,0.9809,0.006463,0.1186,-0.01179,-0.003348
42,4,Average,0.4,extremal_mask,10.0,1.0,0.9802,0.007504,0.12,-0.01317,-0.00429
42,4,Average,0.5,extremal_mask,10.0,1.0,0.9787,0.007746,0.1205,-0.01369,-0.004546
42,4,Average,0.6,extremal_mask,10.0,1.0,0.9793,0.007421,0.1202,-0.01341,-0.00412
42,4,Zeros,0.1,extremal_mask,10.0,1.0,0.9595,0.02883,0.1835,-0.07668,-0.04126
42,4,Zeros,0.2,extremal_mask,10.0,1.0,0.9591,0.0378,0.2066,-0.09984,-0.04178
42,4,Zeros,0.3,extremal_mask,10.0,1.0,0.9559,0.04793,0.2303,-0.1235,-0.04291
42,4,Zeros,0.4,extremal_mask,10.0,1.0,0.9537,0.05421,0.251,-0.1442,-0.0414
42,4,Zeros,0.5,extremal_mask,10.0,1.0,0.9545,0.05165,0.2572,-0.1504,-0.03697
42,4,Zeros,0.6,extremal_mask,10.0,1.0,0.9545,0.04344,0.2466,-0.1398,-0.0295
42,0,Average,0.1,extremal_mask,10.0,10.0,0.9806,0.01211,0.1206,-0.02108,-0.01148
42,0,Average,0.2,extremal_mask,10.0,10.0,0.9802,0.01175,0.1205,-0.02099,-0.01136
42,0,Average,0.3,extremal_mask,10.0,10.0,0.9791,0.01124,0.1202,-0.02073,-0.01118
42,0,Average,0.4,extremal_mask,10.0,10.0,0.9787,0.01107,0.1201,-0.0206,-0.01106
42,0,Average,0.5,extremal_mask,10.0,10.0,0.9783,0.01064,0.1196,-0.02016,-0.01069
42,0,Average,0.6,extremal_mask,10.0,10.0,0.9785,0.009957,0.1189,-0.01945,-0.009938
42,0,Zeros,0.1,extremal_mask,10.0,10.0,0.9395,0.08273,0.274,-0.1746,-0.0692
42,0,Zeros,0.2,extremal_mask,10.0,10.0,0.9352,0.08651,0.2929,-0.1934,-0.0666
42,0,Zeros,0.3,extremal_mask,10.0,10.0,0.9328,0.08912,0.3091,-0.2096,-0.06364
42,0,Zeros,0.4,extremal_mask,10.0,10.0,0.9317,0.09209,0.3226,-0.2231,-0.06091
42,0,Zeros,0.5,extremal_mask,10.0,10.0,0.9332,0.09085,0.3297,-0.2302,-0.05756
42,0,Zeros,0.6,extremal_mask,10.0,10.0,0.9343,0.08161,0.319,-0.2195,-0.05268
42,2,Average,0.1,extremal_mask,10.0,10.0,0.9852,0.009583,0.1043,-0.01557,-0.009764
42,2,Average,0.2,extremal_mask,10.0,10.0,0.9856,0.009254,0.1039,-0.01513,-0.009752
42,2,Average,0.3,extremal_mask,10.0,10.0,0.9852,0.009096,0.1036,-0.01485,-0.00971
42,2,Average,0.4,extremal_mask,10.0,10.0,0.9854,0.008901,0.1034,-0.0146,-0.009607
42,2,Average,0.5,extremal_mask,10.0,10.0,0.9852,0.008835,0.1034,-0.01461,-0.00936
42,2,Average,0.6,extremal_mask,10.0,10.0,0.9848,0.008547,0.1031,-0.01434,-0.008863
42,2,Zeros,0.1,extremal_mask,10.0,10.0,0.9593,0.07166,0.2242,-0.1354,-0.06384
42,2,Zeros,0.2,extremal_mask,10.0,10.0,0.9645,0.07245,0.233,-0.1443,-0.06228
42,2,Zeros,0.3,extremal_mask,10.0,10.0,0.9663,0.07391,0.2413,-0.1525,-0.06011
42,2,Zeros,0.4,extremal_mask,10.0,10.0,0.9682,0.0751,0.2488,-0.1601,-0.05791
42,2,Zeros,0.5,extremal_mask,10.0,10.0,0.9685,0.0733,0.2504,-0.1616,-0.05569
42,2,Zeros,0.6,extremal_mask,10.0,10.0,0.9691,0.068,0.2443,-0.1555,-0.05237
42,1,Average,0.1,extremal_mask,10.0,10.0,0.9861,0.009778,0.1077,-0.01705,-0.008972
42,1,Average,0.2,extremal_mask,10.0,10.0,0.9852,0.009711,0.1077,-0.01701,-0.009363
42,1,Average,0.3,extremal_mask,10.0,10.0,0.9848,0.009781,0.108,-0.01731,-0.009799
42,1,Average,0.4,extremal_mask,10.0,10.0,0.9859,0.009678,0.1079,-0.01717,-0.009835
42,1,Average,0.5,extremal_mask,10.0,10.0,0.9859,0.009318,0.1074,-0.01674,-0.009388
42,1,Average,0.6,extremal_mask,10.0,10.0,0.9854,0.008783,0.1069,-0.01618,-0.008377
42,1,Zeros,0.1,extremal_mask,10.0,10.0,0.9648,0.05744,0.2146,-0.1239,-0.06577
42,1,Zeros,0.2,extremal_mask,10.0,10.0,0.9656,0.05728,0.2224,-0.1318,-0.06347
42,1,Zeros,0.3,extremal_mask,10.0,10.0,0.9669,0.05791,0.2293,-0.1386,-0.06059
42,1,Zeros,0.4,extremal_mask,10.0,10.0,0.9665,0.0581,0.2368,-0.1461,-0.05813
42,1,Zeros,0.5,extremal_mask,10.0,10.0,0.9663,0.05599,0.2399,-0.1493,-0.05507
42,1,Zeros,0.6,extremal_mask,10.0,10.0,0.9663,0.04841,0.2313,-0.1406,-0.05011
42,3,Average,0.1,extremal_mask,10.0,10.0,0.9813,0.01177,0.1171,-0.01954,-0.005556
42,3,Average,0.2,extremal_mask,10.0,10.0,0.9804,0.0126,0.1185,-0.02093,-0.006635
42,3,Average,0.3,extremal_mask,10.0,10.0,0.9802,0.01311,0.1191,-0.0216,-0.00737
42,3,Average,0.4,extremal_mask,10.0,10.0,0.9783,0.01358,0.1199,-0.02234,-0.007791
42,3,Average,0.5,extremal_mask,10.0,10.0,0.9776,0.0137,0.1202,-0.02263,-0.007912
42,3,Average,0.6,extremal_mask,10.0,10.0,0.9767,0.01349,0.1199,-0.02232,-0.00738
42,3,Zeros,0.1,extremal_mask,10.0,10.0,0.9387,0.08644,0.2753,-0.1777,-0.06961
42,3,Zeros,0.2,extremal_mask,10.0,10.0,0.9406,0.08925,0.2891,-0.1915,-0.06746
42,3,Zeros,0.3,extremal_mask,10.0,10.0,0.9439,0.09085,0.2983,-0.2008,-0.06445
42,3,Zeros,0.4,extremal_mask,10.0,10.0,0.9487,0.0928,0.307,-0.2095,-0.06165
42,3,Zeros,0.5,extremal_mask,10.0,10.0,0.9502,0.09099,0.31,-0.2125,-0.05842
42,3,Zeros,0.6,extremal_mask,10.0,10.0,0.9517,0.08125,0.2958,-0.1982,-0.05349
42,4,Average,0.1,extremal_mask,10.0,10.0,0.9822,0.01077,0.1198,-0.01767,-0.007859
42,4,Average,0.2,extremal_mask,10.0,10.0,0.9811,0.01112,0.1205,-0.01837,-0.008468
42,4,Average,0.3,extremal_mask,10.0,10.0,0.9817,0.01149,0.1212,-0.01907,-0.008937
42,4,Average,0.4,extremal_mask,10.0,10.0,0.9815,0.01173,0.1217,-0.01961,-0.00925
42,4,Average,0.5,extremal_mask,10.0,10.0,0.9815,0.01193,0.1223,-0.02024,-0.009334
42,4,Average,0.6,extremal_mask,10.0,10.0,0.9804,0.01153,0.1218,-0.01971,-0.008703
42,4,Zeros,0.1,extremal_mask,10.0,10.0,0.9424,0.0793,0.2762,-0.1741,-0.07222
42,4,Zeros,0.2,extremal_mask,10.0,10.0,0.9456,0.08014,0.2918,-0.1897,-0.06958
42,4,Zeros,0.3,extremal_mask,10.0,10.0,0.9469,0.08087,0.3067,-0.2046,-0.06712
42,4,Zeros,0.4,extremal_mask,10.0,10.0,0.9482,0.08029,0.3159,-0.2138,-0.06453
42,4,Zeros,0.5,extremal_mask,10.0,10.0,0.9502,0.07592,0.317,-0.2149,-0.06141
42,4,Zeros,0.6,extremal_mask,10.0,10.0,0.9517,0.06416,0.3016,-0.1995,-0.05654
42,0,Average,0.1,extremal_mask,10.0,100.0,0.9824,0.01083,0.112,-0.01846,-0.01006
42,0,Average,0.2,extremal_mask,10.0,100.0,0.9819,0.01068,0.112,-0.01841,-0.01018
42,0,Average,0.3,extremal_mask,10.0,100.0,0.9809,0.01031,0.1112,-0.01766,-0.01013
42,0,Average,0.4,extremal_mask,10.0,100.0,0.9824,0.009885,0.1106,-0.01704,-0.00981
42,0,Average,0.5,extremal_mask,10.0,100.0,0.9822,0.009516,0.1101,-0.01652,-0.009301
42,0,Average,0.6,extremal_mask,10.0,100.0,0.9817,0.008917,0.1095,-0.01589,-0.00852
42,0,Zeros,0.1,extremal_mask,10.0,100.0,0.9363,0.08467,0.2679,-0.1744,-0.06326
42,0,Zeros,0.2,extremal_mask,10.0,100.0,0.9402,0.08486,0.277,-0.1834,-0.06051
42,0,Zeros,0.3,extremal_mask,10.0,100.0,0.9393,0.08607,0.2846,-0.191,-0.05766
42,0,Zeros,0.4,extremal_mask,10.0,100.0,0.9393,0.08638,0.2901,-0.1965,-0.05499
42,0,Zeros,0.5,extremal_mask,10.0,100.0,0.9402,0.08359,0.2903,-0.1967,-0.05177
42,0,Zeros,0.6,extremal_mask,10.0,100.0,0.9406,0.07256,0.2784,-0.1848,-0.04639
42,2,Average,0.1,extremal_mask,10.0,100.0,0.9835,0.01287,0.1124,-0.02152,-0.009374
42,2,Average,0.2,extremal_mask,10.0,100.0,0.9833,0.01283,0.1126,-0.02169,-0.009607
42,2,Average,0.3,extremal_mask,10.0,100.0,0.9817,0.01317,0.1131,-0.02225,-0.01004
42,2,Average,0.4,extremal_mask,10.0,100.0,0.9813,0.01326,0.1133,-0.02245,-0.01016
42,2,Average,0.5,extremal_mask,10.0,100.0,0.9813,0.0131,0.1133,-0.02243,-0.009979
42,2,Average,0.6,extremal_mask,10.0,100.0,0.9813,0.01263,0.1128,-0.02189,-0.009392
42,2,Zeros,0.1,extremal_mask,10.0,100.0,0.9522,0.0851,0.252,-0.1612,-0.06287
42,2,Zeros,0.2,extremal_mask,10.0,100.0,0.9569,0.08578,0.2598,-0.1689,-0.06186
42,2,Zeros,0.3,extremal_mask,10.0,100.0,0.9606,0.0877,0.2681,-0.1772,-0.06033
42,2,Zeros,0.4,extremal_mask,10.0,100.0,0.9615,0.08946,0.2763,-0.1854,-0.05857
42,2,Zeros,0.5,extremal_mask,10.0,100.0,0.9619,0.08772,0.2781,-0.1872,-0.05649
42,2,Zeros,0.6,extremal_mask,10.0,100.0,0.9626,0.08246,0.2729,-0.182,-0.05327
42,1,Average,0.1,extremal_mask,10.0,100.0,0.9843,0.01174,0.1093,-0.01785,-0.00815
42,1,Average,0.2,extremal_mask,10.0,100.0,0.9839,0.01176,0.1093,-0.01788,-0.008586
42,1,Average,0.3,extremal_mask,10.0,100.0,0.9841,0.01189,0.1096,-0.01814,-0.008821
42,1,Average,0.4,extremal_mask,10.0,100.0,0.9841,0.01204,0.1099,-0.01847,-0.009054
42,1,Average,0.5,extremal_mask,10.0,100.0,0.9839,0.01208,0.1099,-0.01846,-0.008958
42,1,Average,0.6,extremal_mask,10.0,100.0,0.9843,0.01183,0.1097,-0.01822,-0.008331
42,1,Zeros,0.1,extremal_mask,10.0,100.0,0.9361,0.09743,0.2849,-0.1934,-0.0651
42,1,Zeros,0.2,extremal_mask,10.0,100.0,0.9378,0.09933,0.2955,-0.204,-0.06281
42,1,Zeros,0.3,extremal_mask,10.0,100.0,0.9402,0.1015,0.3061,-0.2146,-0.06047
42,1,Zeros,0.4,extremal_mask,10.0,100.0,0.9406,0.1033,0.3162,-0.2247,-0.05844
42,1,Zeros,0.5,extremal_mask,10.0,100.0,0.9406,0.1028,0.3199,-0.2285,-0.05614
42,1,Zeros,0.6,extremal_mask,10.0,100.0,0.9411,0.09867,0.313,-0.2215,-0.05296
42,3,Average,0.1,extremal_mask,10.0,100.0,0.985,0.01283,0.117,-0.01995,-0.00803
42,3,Average,0.2,extremal_mask,10.0,100.0,0.9833,0.01307,0.1175,-0.02039,-0.008496
42,3,Average,0.3,extremal_mask,10.0,100.0,0.9824,0.01308,0.1175,-0.02044,-0.008519
42,3,Average,0.4,extremal_mask,10.0,100.0,0.9826,0.01332,0.118,-0.02087,-0.008641
42,3,Average,0.5,extremal_mask,10.0,100.0,0.9824,0.01318,0.118,-0.02088,-0.008513
42,3,Average,0.6,extremal_mask,10.0,100.0,0.9824,0.01296,0.1177,-0.02062,-0.008037
42,3,Zeros,0.1,extremal_mask,10.0,100.0,0.9508,0.09329,0.262,-0.1649,-0.06719
42,3,Zeros,0.2,extremal_mask,10.0,100.0,0.9556,0.09651,0.2736,-0.1766,-0.06612
42,3,Zeros,0.3,extremal_mask,10.0,100.0,0.9556,0.0996,0.283,-0.1859,-0.06384
42,3,Zeros,0.4,extremal_mask,10.0,100.0,0.9578,0.1032,0.293,-0.1959,-0.06197
42,3,Zeros,0.5,extremal_mask,10.0,100.0,0.9591,0.1029,0.298,-0.2009,-0.05933
42,3,Zeros,0.6,extremal_mask,10.0,100.0,0.9591,0.09609,0.2908,-0.1937,-0.05625
42,4,Average,0.1,extremal_mask,10.0,100.0,0.9811,0.01365,0.1234,-0.02138,-0.008499
42,4,Average,0.2,extremal_mask,10.0,100.0,0.9809,0.01404,0.124,-0.02201,-0.008727
42,4,Average,0.3,extremal_mask,10.0,100.0,0.9819,0.01479,0.1253,-0.02328,-0.009343
42,4,Average,0.4,extremal_mask,10.0,100.0,0.9815,0.01532,0.1262,-0.02414,-0.009543
42,4,Average,0.5,extremal_mask,10.0,100.0,0.9817,0.01566,0.1265,-0.02442,-0.009817
42,4,Average,0.6,extremal_mask,10.0,100.0,0.9811,0.0157,0.1266,-0.02456,-0.009432
42,4,Zeros,0.1,extremal_mask,10.0,100.0,0.9361,0.1039,0.3114,-0.2094,-0.07449
42,4,Zeros,0.2,extremal_mask,10.0,100.0,0.9402,0.1092,0.3375,-0.2354,-0.07314
42,4,Zeros,0.3,extremal_mask,10.0,100.0,0.9456,0.1141,0.3596,-0.2576,-0.0711
42,4,Zeros,0.4,extremal_mask,10.0,100.0,0.9467,0.1186,0.3785,-0.2765,-0.069
42,4,Zeros,0.5,extremal_mask,10.0,100.0,0.9489,0.1173,0.3842,-0.2822,-0.06643
42,4,Zeros,0.6,extremal_mask,10.0,100.0,0.9524,0.1064,0.3642,-0.2621,-0.06219
42,0,Average,0.1,extremal_mask,100.0,0.01,0.9928,-0.001791,0.0954,0.001295,0.004135
42,0,Average,0.2,extremal_mask,100.0,0.01,0.9874,-0.0007055,0.09752,-0.0008264,0.004534
42,0,Average,0.3,extremal_mask,100.0,0.01,0.9854,-0.0003011,0.09849,-0.001789,0.005225
42,0,Average,0.4,extremal_mask,100.0,0.01,0.9839,-0.0001356,0.09895,-0.002253,0.005538
42,0,Average,0.5,extremal_mask,100.0,0.01,0.9837,-0.0001126,0.0992,-0.002507,0.005623
42,0,Average,0.6,extremal_mask,100.0,0.01,0.9835,-0.0002359,0.09922,-0.002522,0.005546
42,0,Zeros,0.1,extremal_mask,100.0,0.01,0.9682,0.02558,0.1386,-0.04192,0.01888
42,0,Zeros,0.2,extremal_mask,100.0,0.01,0.9585,0.03932,0.1655,-0.06878,0.03041
42,0,Zeros,0.3,extremal_mask,100.0,0.01,0.9543,0.04391,0.1782,-0.0815,0.03729
42,0,Zeros,0.4,extremal_mask,100.0,0.01,0.9537,0.04408,0.1826,-0.08591,0.04114
42,0,Zeros,0.5,extremal_mask,100.0,0.01,0.9541,0.04184,0.1819,-0.0852,0.04353
42,0,Zeros,0.6,extremal_mask,100.0,0.01,0.9548,0.03884,0.1807,-0.08403,0.04545
42,1,Average,0.1,extremal_mask,100.0,0.01,0.9939,-0.002779,0.08976,0.002603,0.006176
42,1,Average,0.2,extremal_mask,100.0,0.01,0.9917,-0.002063,0.09116,0.001208,0.006633
42,1,Average,0.3,extremal_mask,100.0,0.01,0.9911,-0.001673,0.0918,0.0005617,0.007036
42,1,Average,0.4,extremal_mask,100.0,0.01,0.9911,-0.001603,0.09196,0.0003992,0.007294
42,1,Average,0.5,extremal_mask,100.0,0.01,0.9906,-0.001531,0.09208,0.0002858,0.007215
42,1,Average,0.6,extremal_mask,100.0,0.01,0.9909,-0.00154,0.09207,0.0002939,0.007087
42,1,Zeros,0.1,extremal_mask,100.0,0.01,0.9737,0.02369,0.13,-0.0376,0.03075
42,1,Zeros,0.2,extremal_mask,100.0,0.01,0.9672,0.0347,0.1497,-0.05732,0.04518
42,1,Zeros,0.3,extremal_mask,100.0,0.01,0.9665,0.03857,0.1571,-0.06477,0.05151
42,1,Zeros,0.4,extremal_mask,100.0,0.01,0.965,0.03899,0.1586,-0.06621,0.05402
42,1,Zeros,0.5,extremal_mask,100.0,0.01,0.9648,0.03823,0.1581,-0.06573,0.05507
42,1,Zeros,0.6,extremal_mask,100.0,0.01,0.9654,0.03642,0.156,-0.06367,0.05534
42,2,Average,0.1,extremal_mask,100.0,0.01,0.9939,-0.00316,0.08934,0.002952,0.006489
42,2,Average,0.2,extremal_mask,100.0,0.01,0.992,-0.002311,0.09131,0.0009845,0.006868
42,2,Average,0.3,extremal_mask,100.0,0.01,0.9893,-0.001708,0.09263,-0.0003302,0.007356
42,2,Average,0.4,extremal_mask,100.0,0.01,0.9883,-0.00156,0.09287,-0.0005729,0.007724
42,2,Average,0.5,extremal_mask,100.0,0.01,0.9874,-0.001448,0.09326,-0.0009697,0.007637
42,2,Average,0.6,extremal_mask,100.0,0.01,0.9874,-0.001654,0.09309,-0.000798,0.007563
42,2,Zeros,0.1,extremal_mask,100.0,0.01,0.9717,0.01867,0.1246,-0.03232,0.04322
42,2,Zeros,0.2,extremal_mask,100.0,0.01,0.9602,0.02868,0.1456,-0.05326,0.05749
42,2,Zeros,0.3,extremal_mask,100.0,0.01,0.9587,0.03178,0.1556,-0.06327,0.06372
42,2,Zeros,0.4,extremal_mask,100.0,0.01,0.958,0.03139,0.1572,-0.06493,0.06611
42,2,Zeros,0.5,extremal_mask,100.0,0.01,0.9591,0.02962,0.156,-0.0637,0.06685
42,2,Zeros,0.6,extremal_mask,100.0,0.01,0.9611,0.02743,0.1545,-0.06225,0.06692
42,3,Average,0.1,extremal_mask,100.0,0.01,0.9909,0.001441,0.09214,-0.002697,0.003942
42,3,Average,0.2,extremal_mask,100.0,0.01,0.9883,0.002773,0.09416,-0.004715,0.00356
42,3,Average,0.3,extremal_mask,100.0,0.01,0.9874,0.00393,0.096,-0.006553,0.00315
42,3,Average,0.4,extremal_mask,100.0,0.01,0.987,0.004534,0.09706,-0.007615,0.002966
42,3,Average,0.5,extremal_mask,100.0,0.01,0.9872,0.004658,0.09737,-0.007922,0.002845
42,3,Average,0.6,extremal_mask,100.0,0.01,0.9872,0.004662,0.09745,-0.008008,0.002783
42,3,Zeros,0.1,extremal_mask,100.0,0.01,0.9617,0.05003,0.162,-0.07256,0.01466
42,3,Zeros,0.2,extremal_mask,100.0,0.01,0.9463,0.06909,0.1959,-0.1064,0.02348
42,3,Zeros,0.3,extremal_mask,100.0,0.01,0.9391,0.07805,0.2148,-0.1254,0.02771
42,3,Zeros,0.4,extremal_mask,100.0,0.01,0.9376,0.08034,0.2224,-0.133,0.0297
42,3,Zeros,0.5,extremal_mask,100.0,0.01,0.9406,0.07909,0.2235,-0.134,0.03076
42,3,Zeros,0.6,extremal_mask,100.0,0.01,0.9437,0.07559,0.2208,-0.1314,0.03157
42,4,Average,0.1,extremal_mask,100.0,0.01,0.9906,-0.001344,0.09534,0.0005108,0.006254
42,4,Average,0.2,extremal_mask,100.0,0.01,0.9883,-0.000211,0.09735,-0.001499,0.006083
42,4,Average,0.3,extremal_mask,100.0,0.01,0.9861,0.0005022,0.09854,-0.002689,0.005862
42,4,Average,0.4,extremal_mask,100.0,0.01,0.9867,0.0005741,0.09876,-0.002909,0.00589
42,4,Average,0.5,extremal_mask,100.0,0.01,0.9867,0.0003407,0.0984,-0.002548,0.005825
42,4,Average,0.6,extremal_mask,100.0,0.01,0.987,0.0002467,0.09825,-0.002396,0.005909
42,4,Zeros,0.1,extremal_mask,100.0,0.01,0.9619,0.04501,0.1621,-0.06629,0.02804
42,4,Zeros,0.2,extremal_mask,100.0,0.01,0.9465,0.05846,0.1894,-0.09358,0.03916
42,4,Zeros,0.3,extremal_mask,100.0,0.01,0.9398,0.06209,0.1985,-0.1027,0.04545
42,4,Zeros,0.4,extremal_mask,100.0,0.01,0.9387,0.0623,0.2011,-0.1052,0.04798
42,4,Zeros,0.5,extremal_mask,100.0,0.01,0.9402,0.06079,0.2001,-0.1042,0.04927
42,4,Zeros,0.6,extremal_mask,100.0,0.01,0.9415,0.05812,0.1978,-0.1019,0.04991
42,0,Average,0.1,extremal_mask,100.0,0.1,0.9926,0.01023,0.1087,-0.01254,-0.008037
42,0,Average,0.2,extremal_mask,100.0,0.1,0.9902,0.01315,0.1128,-0.0166,-0.008906
42,0,Average,0.3,extremal_mask,100.0,0.1,0.9896,0.01434,0.1146,-0.01846,-0.008445
42,0,Average,0.4,extremal_mask,100.0,0.1,0.9872,0.0149,0.1156,-0.01944,-0.008162
42,0,Average,0.5,extremal_mask,100.0,0.1,0.9865,0.01501,0.116,-0.01979,-0.00794
42,0,Average,0.6,extremal_mask,100.0,0.1,0.9856,0.01454,0.1156,-0.01939,-0.007623
42,0,Zeros,0.1,extremal_mask,100.0,0.1,0.9567,0.103,0.2312,-0.1351,-0.03502
42,0,Zeros,0.2,extremal_mask,100.0,0.1,0.9337,0.1288,0.2745,-0.1783,-0.0316
42,0,Zeros,0.3,extremal_mask,100.0,0.1,0.9234,0.139,0.2969,-0.2008,-0.02784
42,0,Zeros,0.4,extremal_mask,100.0,0.1,0.9187,0.1405,0.306,-0.2099,-0.02479
42,0,Zeros,0.5,extremal_mask,100.0,0.1,0.9197,0.1372,0.3047,-0.2085,-0.02254
42,0,Zeros,0.6,extremal_mask,100.0,0.1,0.9256,0.1295,0.2972,-0.2011,-0.02064
42,1,Average,0.1,extremal_mask,100.0,0.1,0.9937,0.008903,0.09729,-0.01077,-0.005782
42,1,Average,0.2,extremal_mask,100.0,0.1,0.9911,0.0117,0.1011,-0.01461,-0.006735
42,1,Average,0.3,extremal_mask,100.0,0.1,0.9911,0.01284,0.1028,-0.01629,-0.006382
42,1,Average,0.4,extremal_mask,100.0,0.1,0.9904,0.0132,0.1035,-0.01695,-0.006101
42,1,Average,0.5,extremal_mask,100.0,0.1,0.99,0.01316,0.1035,-0.01699,-0.005796
42,1,Average,0.6,extremal_mask,100.0,0.1,0.99,0.01272,0.103,-0.01648,-0.005599
42,1,Zeros,0.1,extremal_mask,100.0,0.1,0.9706,0.0919,0.2046,-0.1181,-0.02983
42,1,Zeros,0.2,extremal_mask,100.0,0.1,0.9582,0.1172,0.2453,-0.1588,-0.02482
42,1,Zeros,0.3,extremal_mask,100.0,0.1,0.9552,0.1253,0.2603,-0.1738,-0.02017
42,1,Zeros,0.4,extremal_mask,100.0,0.1,0.9541,0.1269,0.2651,-0.1786,-0.01784
42,1,Zeros,0.5,extremal_mask,100.0,0.1,0.9537,0.1246,0.2636,-0.1771,-0.01636
42,1,Zeros,0.6,extremal_mask,100.0,0.1,0.9559,0.1192,0.2576,-0.171,-0.0152
42,2,Average,0.1,extremal_mask,100.0,0.1,0.9935,0.00983,0.09912,-0.01235,-0.005277
42,2,Average,0.2,extremal_mask,100.0,0.1,0.9898,0.01215,0.1024,-0.01567,-0.005841
42,2,Average,0.3,extremal_mask,100.0,0.1,0.9874,0.01339,0.1043,-0.01754,-0.005783
42,2,Average,0.4,extremal_mask,100.0,0.1,0.987,0.014,0.1057,-0.01893,-0.005713
42,2,Average,0.5,extremal_mask,100.0,0.1,0.9867,0.01395,0.1058,-0.01899,-0.00571
42,2,Average,0.6,extremal_mask,100.0,0.1,0.9852,0.01354,0.1054,-0.01865,-0.005507
