Seed,Mode,Topk,Explainer,Accuracy Comp,Accuracy Suff,Comprehensiveness,Cross Entropy Comp,Cross Entropy Suff,Log Odds,Sufficiency,Sensitivity,Lipschitz,
12,aug,0.5,noisy_gradient_shap,0.1092,0.9591,0.8793,9.54,0.1084,-9.533,0.05447,None,None
12,aug,0.5,input_x_gradient,0.1022,0.9716,0.8835,10.4,0.07079,-10.38,0.03262,None,None
12,aug,0.5,integrated_gradients,0.1037,0.976,0.8841,10.52,0.06376,-10.51,0.0315,None,None
12,aug,0.5,lime,0.3227,0.5651,0.6723,4.418,1.928,-4.412,0.4289,None,None
12,aug,0.5,kernel_shap,0.3557,0.5033,0.6252,3.893,2.414,-3.885,0.4775,None,None
12,aug,0.5,noise_tunnel,0.0995,0.9826,0.8855,11.47,0.04402,-11.36,0.02031,None,None
12,aug,0.5,augmented_occlusion,0.1688,0.7807,0.8273,6.686,0.7164,-6.67,0.2259,None,None
12,aug,0.5,occlusion,0.2223,0.6302,0.7583,5.467,1.416,-5.496,0.36,None,None
24,None,None,deep_lift,None,None,None,None,None,None,None,0.08075,0.005004
24,None,None,geodesic_integrated_gradients,None,None,None,None,None,None,None,2.171,3.299
24,None,None,enhanced_integrated_gradients,None,None,None,None,None,None,None,2.155,3.361
24,None,None,gradient_shap,None,None,None,None,None,None,None,3.383,1.766
24,None,None,noisy_gradient_shap,None,None,None,None,None,None,None,2.797,2.15
24,None,None,input_x_gradient,None,None,None,None,None,None,None,0.0799,0.004154
24,None,None,integrated_gradients,None,None,None,None,None,None,None,0.02466,0.03355
24,None,None,lime,None,None,None,None,None,None,None,1.328,50.96
24,None,None,kernel_shap,None,None,None,None,None,None,None,3.698,340.4
24,None,None,noise_tunnel,None,None,None,None,None,None,None,2.192,0.8434
24,None,None,augmented_occlusion,None,None,None,None,None,None,None,1.149,0.1011
24,None,None,occlusion,None,None,None,None,None,None,None,0.09114,0.002031
24,zeros,0.01,deep_lift,0.926,0.307,0.07987,0.1982,1.642,-0.183,0.6428,None,None
24,zeros,0.01,extremal_mask,0.942,0.132,0.06896,0.1341,2.313,-0.1188,0.7821,None,None
24,zeros,0.01,geodesic_integrated_gradients,0.936,0.387,0.07511,0.1735,1.559,-0.1583,0.6007,None,None
24,zeros,0.01,enhanced_integrated_gradients,0.932,0.356,0.07429,0.1895,1.547,-0.1743,0.6088,None,None
24,zeros,0.01,gradient_shap,0.927,0.408,0.08526,0.2037,1.379,-0.1884,0.5651,None,None
24,zeros,0.01,noisy_gradient_shap,0.938,0.406,0.07731,0.1816,1.369,-0.1664,0.5687,None,None
24,zeros,0.01,input_x_gradient,0.93,0.313,0.07775,0.1937,1.63,-0.1784,0.64,None,None
24,zeros,0.01,integrated_gradients,0.931,0.421,0.08474,0.2077,1.361,-0.1924,0.5609,None,None
24,zeros,0.01,lime,0.976,0.096,0.02323,0.06265,2.329,-0.04741,0.802,None,None
24,zeros,0.01,kernel_shap,0.983,0.032,0.01335,0.05768,2.535,-0.04243,0.8598,None,None
24,zeros,0.01,noise_tunnel,0.936,0.388,0.07628,0.1763,1.445,-0.161,0.5805,None,None
24,zeros,0.01,augmented_occlusion,0.942,0.066,0.05898,0.1394,2.145,-0.1242,0.8044,None,None
24,zeros,0.01,occlusion,0.866,0.272,0.1428,0.3434,1.746,-0.3282,0.6669,None,None
24,zeros,0.02,deep_lift,0.819,0.5,0.1993,0.4866,1.186,-0.4713,0.4818,None,None
24,zeros,0.02,extremal_mask,0.635,0.372,0.3434,0.7699,1.692,-0.7547,0.6015,None,None
24,zeros,0.02,geodesic_integrated_gradients,0.771,0.581,0.2409,0.5905,0.9728,-0.5752,0.406,None,None
24,zeros,0.02,enhanced_integrated_gradients,0.779,0.583,0.2366,0.6142,0.9394,-0.599,0.4111,None,None
24,zeros,0.02,gradient_shap,0.738,0.658,0.2604,0.6674,0.7369,-0.6522,0.3488,None,None
24,zeros,0.02,noisy_gradient_shap,0.755,0.647,0.2542,0.6335,0.7649,-0.6183,0.3556,None,None
24,zeros,0.02,input_x_gradient,0.819,0.507,0.1995,0.4856,1.152,-0.4704,0.4746,None,None
24,zeros,0.02,integrated_gradients,0.743,0.655,0.2602,0.6697,0.7273,-0.6544,0.3455,None,None
